"Date";"Region";"Region_code";"Vaccine_name";"first_dose";"second_dose"
2021-02-12;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-12;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-12;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";572;748
2021-02-12;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-12;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";150;0
2021-02-12;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";944;862
2021-02-12;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-12;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";294;0
2021-02-12;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1007;954
2021-02-12;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-12;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";50;0
2021-02-12;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";489;615
2021-02-12;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-12;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";300;0
2021-02-12;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";617;871
2021-02-12;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-12;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";72;0
2021-02-11;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";934;723
2021-02-11;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";70;0
2021-02-11;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1007;1192
2021-02-11;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";80;0
2021-02-11;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";776;764
2021-02-11;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-11;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";1313;915
2021-02-11;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";149;0
2021-02-11;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";757;875
2021-02-11;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";80;0
2021-02-11;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";558;546
2021-02-11;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";50;0
2021-02-11;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";790;607
2021-02-11;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-11;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";575;979
2021-02-11;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";50;0
2021-02-10;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";942;642
2021-02-10;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";70;0
2021-02-10;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";927;1191
2021-02-10;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";224;0
2021-02-10;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";596;1042
2021-02-10;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-10;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";835;869
2021-02-10;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-10;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";860;886
2021-02-10;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";80;0
2021-02-10;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";388;500
2021-02-10;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";10;0
2021-02-10;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";768;612
2021-02-10;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-10;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";651;764
2021-02-10;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";204;0
2021-02-09;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";994;680
2021-02-09;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";70;0
2021-02-09;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";885;1161
2021-02-09;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";84;0
2021-02-09;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";659;1489
2021-02-09;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-09;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";772;1062
2021-02-09;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-09;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1167;783
2021-02-09;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";80;0
2021-02-09;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1031;826
2021-02-09;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";687;609
2021-02-09;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-09;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";840;930
2021-02-09;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";50;0
2021-02-08;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";990;611
2021-02-08;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";70;0
2021-02-08;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";768;1098
2021-02-08;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";73;0
2021-02-08;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1155;501
2021-02-08;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-08;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";556;200
2021-02-08;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1601;25
2021-02-08;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";80;0
2021-02-08;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";368;424
2021-02-08;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";994;290
2021-02-08;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-08;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";591;737
2021-02-08;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";150;0
2021-02-07;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-07;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";180;0
2021-02-07;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-07;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-07;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-07;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-07;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-07;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-06;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";283;29
2021-02-06;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";24;54
2021-02-06;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";108;239
2021-02-06;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";1549;0
2021-02-06;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";124;374
2021-02-05;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";830;884
2021-02-05;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-05;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1001;1522
2021-02-05;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1104;910
2021-02-05;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-05;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";998;699
2021-02-05;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-05;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1483;459
2021-02-05;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-05;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";867;916
2021-02-05;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";50;0
2021-02-05;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";1025;324
2021-02-05;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-05;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1022;951
2021-02-05;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-04;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";993;631
2021-02-04;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";895;1347
2021-02-04;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1141;983
2021-02-04;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-04;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";1233;825
2021-02-04;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1269;753
2021-02-04;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";822;270
2021-02-04;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";1147;318
2021-02-04;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-04;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1370;424
2021-02-04;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-03;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";914;214
2021-02-03;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1168;288
2021-02-03;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1547;264
2021-02-03;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-03;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";906;384
2021-02-03;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1114;542
2021-02-03;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1172;301
2021-02-03;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-03;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";1405;107
2021-02-03;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-03;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1149;230
2021-02-03;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-02;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";968;399
2021-02-02;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1014;1313
2021-02-02;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1634;420
2021-02-02;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-02;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";820;398
2021-02-02;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1407;579
2021-02-02;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";401;1
2021-02-02;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";1283;133
2021-02-02;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-02;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1285;202
2021-02-02;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-01;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";940;344
2021-02-01;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";769;983
2021-02-01;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1487;913
2021-02-01;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-01;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";865;220
2021-02-01;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1840;44
2021-02-01;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";807;14
2021-02-01;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-01;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";803;207
2021-02-01;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-01;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1340;184
2021-02-01;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-31;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-01-31;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";60;0
2021-01-31;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-01-31;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";53;168
2021-01-31;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-01-31;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-31;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-01-31;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-01-31;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-30;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";180;0
2021-01-30;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";105;3
2021-01-30;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";408;0
2021-01-30;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-30;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";696;0
2021-01-30;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-29;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";817;371
2021-01-29;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1742;419
2021-01-29;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1717;328
2021-01-29;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-29;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";824;626
2021-01-29;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1110;468
2021-01-29;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1443;4
2021-01-29;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-29;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";553;118
2021-01-29;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1259;0
2021-01-29;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-28;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";1020;192
2021-01-28;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1539;433
2021-01-28;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";769;5
2021-01-28;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";1115;443
2021-01-28;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";979;449
2021-01-28;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";810;0
2021-01-28;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-28;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";928;0
2021-01-28;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-28;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1190;0
2021-01-28;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-27;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";724;3
2021-01-27;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1397;39
2021-01-27;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1089;81
2021-01-27;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";779;147
2021-01-27;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-27;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";755;1
2021-01-27;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";743;0
2021-01-27;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-27;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";693;1
2021-01-27;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";541;0
2021-01-27;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";70;0
2021-01-26;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";879;0
2021-01-26;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1200;26
2021-01-26;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1281;117
2021-01-26;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-26;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";791;113
2021-01-26;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";900;0
2021-01-26;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-26;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";498;0
2021-01-26;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";847;0
2021-01-26;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";576;0
2021-01-26;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-01-25;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";824;135
2021-01-25;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1164;29
2021-01-25;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1307;2028
